date,min,max,median,q1,q3,stdev,count
2025-07-07T00:00:00.000Z,273.57,517.03,363.62,300.88,402.07,67.148,24
2025-07-08T00:00:00.000Z,261.1,731.55,385.73,303.66,546.01,149.038,24
2025-07-09T00:00:00.000Z,255.7,675.74,451.6,293.04,551.96,127.486,24
2025-07-10T00:00:00.000Z,240.27,873.07,427.08,332.72,532.57,158.163,24
2025-07-11T00:00:00.000Z,258.97,523.72,380.89,332.88,402.41,60.607,24
2025-07-12T00:00:00.000Z,293.6,460.7,368.95,335.42,420.08,48.81,24
2025-07-13T00:00:00.000Z,277.07,1215.8,442.96,329.1,543.35,223.984,24
2025-07-14T00:00:00.000Z,307.3,727.82,486.92,387.32,548.35,115.942,24
2025-07-15T00:00:00.000Z,259.41,1267.58,383.17,302.3,484.89,246.372,24
2025-07-16T00:00:00.000Z,283.93,2917.25,447.34,352.76,648.91,557.875,21
2025-07-17T00:00:00.000Z,267.24,1172.92,378.87,326.26,480.15,200.947,24
2025-07-18T00:00:00.000Z,248.16,744.01,368.92,312.52,523.08,141.779,24
2025-07-19T00:00:00.000Z,213.35,477.41,333.43,230.49,386.02,86.864,10
2025-07-20T00:00:00.000Z,180.25,567.87,384.47,300.35,475.55,98.913,21
2025-07-21T00:00:00.000Z,246.76,411.73,343.67,298.14,368.82,44.644,24
2025-07-22T00:00:00.000Z,269.83,46433.9,342.11,308.93,375.84,9207.36,24
2025-07-23T00:00:00.000Z,240.98,955.29,401.11,332.82,510.59,173.999,24
2025-07-24T00:00:00.000Z,258,587.66,426.01,332.3,451.26,79.908,23
2025-07-25T00:00:00.000Z,218.28,757.25,391.79,259.95,504.32,161.674,24
2025-07-26T00:00:00.000Z,242.01,952.38,462.46,309.93,549.85,166.608,24
2025-07-27T00:00:00.000Z,336.43,961.36,454.44,366.12,609.78,168.29,24
2025-07-28T00:00:00.000Z,213.09,736.13,399.42,285.89,501.62,134.707,24
2025-07-29T00:00:00.000Z,300.45,2289.8,394.61,318.98,491.75,404.048,24
2025-07-30T00:00:00.000Z,288.01,611.61,430.23,369.8,502.48,86.706,24
2025-07-31T00:00:00.000Z,286.27,1317.38,374.65,318.32,469.17,246.434,24
2025-08-01T00:00:00.000Z,284.88,15243.6,763.84,375.89,1107.67,3238.01,20
2025-08-02T00:00:00.000Z,303.83,933.04,435.69,350.81,598.12,163.793,24
2025-08-03T00:00:00.000Z,295.7,6727.82,382.49,329.56,560.04,1318.13,22
2025-08-04T00:00:00.000Z,287.48,620.71,384.52,322.47,434.69,85.248,24
2025-08-05T00:00:00.000Z,314,725.77,385.38,360.74,456.56,84.976,24
2025-08-06T00:00:00.000Z,352.3,552.83,413.32,375.08,449.08,46.459,24
2025-08-07T00:00:00.000Z,308.14,505.61,406.9,369.31,445.28,51.022,24
2025-08-08T00:00:00.000Z,291.17,1632.87,484.59,372.77,672.05,323.836,24
2025-08-09T00:00:00.000Z,295.89,1140.73,405.23,320.05,482.13,215.929,24
2025-08-10T00:00:00.000Z,281.83,786.05,387.03,323.82,539.49,145.014,24
2025-08-11T00:00:00.000Z,276.55,1810.01,401.29,349.15,576.9,312.774,24
2025-08-12T00:00:00.000Z,294.67,753.03,450.98,365.91,516.29,108.107,24
2025-08-13T00:00:00.000Z,257.49,1035.15,448.13,410.74,586.52,177.779,24
2025-08-14T00:00:00.000Z,351.44,1005.98,460.59,376.25,786.19,206.141,24
2025-08-15T00:00:00.000Z,314.54,1014.92,399.46,357.87,516.01,153.835,24
2025-08-16T00:00:00.000Z,277.31,1008.45,411.25,318.6,582.41,210.885,24
2025-08-17T00:00:00.000Z,309.67,725.83,423.4,330.28,554.57,121.046,24
2025-08-18T00:00:00.000Z,275.02,821.38,357.64,304.24,438.27,144.398,24
2025-08-19T00:00:00.000Z,319.38,580.19,385.53,351.11,450.95,77.469,24
2025-08-20T00:00:00.000Z,289.83,2227.19,386.54,331.62,599.49,462.046,24
2025-08-21T00:00:00.000Z,305.64,849.15,387.2,350.98,509.38,144.414,24
2025-08-22T00:00:00.000Z,307.27,646.48,384.68,343.42,484.64,87.184,24
2025-08-23T00:00:00.000Z,326.7,570.96,400.86,374.05,445.97,59.766,24
2025-08-24T00:00:00.000Z,326.41,465.01,361.94,346.97,425.57,43.556,24
2025-08-25T00:00:00.000Z,325.31,615.72,415.5,352.62,443.22,69.933,24
2025-08-26T00:00:00.000Z,341,519.89,401.54,371.52,431.81,40.908,24
2025-08-27T00:00:00.000Z,322.77,478.1,385.49,366.54,412.56,39.604,24
2025-08-28T00:00:00.000Z,318.33,502.17,417.37,381.19,449.75,49.501,24
2025-08-29T00:00:00.000Z,353.6,1475,476.43,440.1,575.1,222.833,24
2025-08-30T00:00:00.000Z,285.54,913.78,472.97,311.6,594.21,177.736,24
2025-08-31T00:00:00.000Z,314.39,412.67,346.32,326.61,373.33,25.87,24
2025-09-01T00:00:00.000Z,301.7,433.25,361.62,332.51,390.72,37.054,24
2025-09-02T00:00:00.000Z,308.51,507.53,379.14,345.11,431.19,57.775,24
2025-09-03T00:00:00.000Z,324.32,423.44,355.5,333.52,374.47,25.348,23
2025-09-04T00:00:00.000Z,267.04,459.22,396.66,360.1,418.24,49.711,24
2025-09-05T00:00:00.000Z,332.59,1171.04,454.84,350.29,540.48,238.414,24
2025-09-06T00:00:00.000Z,226.44,1038.74,456.07,358.2,562.22,193.73,24
2025-09-07T00:00:00.000Z,312.55,806.92,448.1,412.95,625.46,131.644,24
2025-09-08T00:00:00.000Z,295.33,817.49,424.7,379.92,526.89,135.614,24
2025-09-09T00:00:00.000Z,329.95,637.2,393.2,370.7,483.91,95.448,24
2025-09-10T00:00:00.000Z,315.08,1018.58,360.98,340.4,483.82,177.692,24
2025-09-11T00:00:00.000Z,235.63,780.94,385.12,313.63,579.58,164.763,24
2025-09-12T00:00:00.000Z,242.63,782.5,464.4,410.98,568.63,143.733,24
2025-09-13T00:00:00.000Z,339.63,1136.39,588.66,456.13,740.37,213.637,24
2025-09-14T00:00:00.000Z,320.86,848.69,425.47,359.06,539.09,158.328,24
2025-09-15T00:00:00.000Z,323.2,542.33,384.62,356.71,455.78,63.021,24
2025-09-16T00:00:00.000Z,304.7,770.92,390.28,341.01,458.77,112.322,23
2025-09-17T00:00:00.000Z,299.89,823.94,391.5,323.01,571.95,139.221,24
2025-09-18T00:00:00.000Z,327.51,762.72,395.7,354.68,597.52,137.146,24
2025-09-19T00:00:00.000Z,335.33,722.17,415.71,359.7,490.88,120.791,24
2025-09-20T00:00:00.000Z,323.72,541.37,364.65,338.81,379.07,47.316,24
2025-09-21T00:00:00.000Z,343.78,1377.52,413.42,363.42,604.37,254.355,24
2025-09-22T00:00:00.000Z,293.22,783.94,373.34,327.61,399.54,96.448,24
2025-09-23T00:00:00.000Z,318.7,1134.77,362.06,337.75,451.4,213.192,24
2025-09-24T00:00:00.000Z,310.79,547.29,377.65,346.13,414.59,61.587,24
2025-09-25T00:00:00.000Z,340.4,1819.26,447.79,381.85,601.24,395.568,24
2025-09-26T00:00:00.000Z,278.77,559.86,454.34,344.65,479.64,83.829,24
2025-09-27T00:00:00.000Z,310.54,1001.12,409.86,321.67,531.83,184.602,23
2025-09-28T00:00:00.000Z,305.06,1107.27,376.64,339.19,435.9,221.503,24
2025-09-29T00:00:00.000Z,321.69,836.61,483.21,406.15,567.91,132.5,24
2025-09-30T00:00:00.000Z,356.21,1428.21,628.1,454.4,886.1,300.416,24
2025-10-01T00:00:00.000Z,423.86,897.56,497.81,457.49,567.17,122.101,24
2025-10-02T00:00:00.000Z,373.66,961.3,546.17,468.43,768.14,182.011,24
2025-10-03T00:00:00.000Z,372.81,1300.09,482.71,427.87,578.58,206.827,24
2025-10-04T00:00:00.000Z,264.2,613.49,362.77,319.47,404.71,77.998,24
2025-10-05T00:00:00.000Z,303.02,493.45,367.3,335.67,388.95,50.288,24
2025-10-06T00:00:00.000Z,325.7,1556.49,431.19,348.5,542.74,305.975,24
2025-10-07T00:00:00.000Z,308.75,1512.91,447.61,329.77,581.26,311.309,24
2025-10-08T00:00:00.000Z,348.12,1340.44,431.8,380.82,540.88,229.242,24
2025-10-09T00:00:00.000Z,359.25,1262.27,422.84,384.17,502.83,252.67,24
2025-10-10T00:00:00.000Z,376.62,1666.91,448.43,402.78,594.98,281.885,24
2025-10-11T00:00:00.000Z,330.74,1120.83,419.74,379.62,527.29,202.137,24
2025-10-12T00:00:00.000Z,344.11,1114.81,572.49,372.85,730.86,212.72,24
2025-10-13T00:00:00.000Z,302.18,1211.92,372.5,325.67,454.19,212.147,24
2025-10-14T00:00:00.000Z,290.02,507,347.9,328.77,381.88,41.673,24
2025-10-15T00:00:00.000Z,305.56,994.68,412.48,355.75,497.82,159.997,24
2025-10-16T00:00:00.000Z,327.42,1756.76,515.82,450.95,753.3,328.943,24
2025-10-17T00:00:00.000Z,405.45,1096.43,520.17,459.47,699.89,215.614,24
2025-10-18T00:00:00.000Z,366.96,1088.1,457.15,397.59,549.6,189.257,24
2025-10-19T00:00:00.000Z,365.76,1101.01,522.9,468.51,631.45,176.053,24
2025-10-20T00:00:00.000Z,315.41,1298.21,426.05,387.46,485.34,224.144,24
2025-10-21T00:00:00.000Z,369.19,1416.9,564.74,486.67,709.95,248.901,24
2025-10-22T00:00:00.000Z,307.45,1504.21,475.59,451.34,572.59,289.997,24
2025-10-23T00:00:00.000Z,281.64,1397.99,408.67,342.74,490.55,280.803,24
2025-10-24T00:00:00.000Z,319.2,1416.73,554.77,438.41,694.36,274.293,24
2025-10-25T00:00:00.000Z,502.27,706.1,588.89,522.48,672.57,72.009,7
2025-10-26T00:00:00.000Z,365.8,1302.14,517.49,420.4,727.07,256.017,21
